Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/16/2019, Lead Teller,"Palm Harbor, FL",Current Employee ,Great Employer,More than a year,0,"Great benefits, employee focused, good training for each job","Salary could be higher, a Lead Teller makes almost the same as a full time teller",Salary should be based on experience,5,5,5,4,5,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/16/2019,,,Current Employee ,"Great place to work, but depends on team",,0,"Benefits, people are nice, decent corporate structure","Technology is outdated, needs to be updated",,5,,,,,
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/15/2019, Service Manager,,Current Employee ,"Not the best, but not the worst.",More than 3 years,0,Decent benefits and most of the people working for the organization that I had to interact with were alright. The job isn't the hardest in the world either. A lot of opportunities for advancement.,"Though a lot has changed since the lawsuit, its still very much pushy sales focused. Under compensated for sure.",,4,4,3,4,3,2
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/15/2019, Investigative Analyst,,Current Employee ,Great Team and company to work for,More than 8 years,0,"Great Company, nice benefits, very nice paid time off",Lots of upper management changes,,4,4,3,3,4,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/16/2019, Customer Service Associate,"Tempe, AZ",Current Employee ,Legal Order Processing,More than 5 years,0,Great co workers fun people,Advancement opportunities is very limited,Keeping a management team stable,4,3,3,3,3,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/16/2019, Mortgage Consultant,,Former Employee ,Great pay and benefits if you can put up with the culture,More than 3 years,0,Strong pay and benefits,The culture and structure is pretty frustrating to deal with at times,,4,3,2,5,5,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/15/2019, Teller,,Current Employee ,Good Experience,Less than a year,0,Great team to work with,not that many cons with the location,,5,3,3,3,3,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/15/2019, Service Manager,,Current Employee ,"Not the best, but not the worst.",More than 3 years,0,Decent benefits and most of the people working for the organization that I had to interact with were alright. The job isn't the hardest in the world either. A lot of opportunities for advancement.,"Though a lot has changed since the lawsuit, its still very much pushy sales focused. Under compensated for sure.",,4,4,3,4,3,2
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/15/2019, Investigative Analyst,,Current Employee ,Great Team and company to work for,More than 8 years,0,"Great Company, nice benefits, very nice paid time off",Lots of upper management changes,,4,4,3,3,4,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/14/2019, Analytics Consultant III,"Menomonee Falls, WI",Former Employee ,Great company to work for,More than 8 years,0,"Salary is fair, and if you like a faced pace environment it is great. It also has great upward mobility.","Too many politics and layers of people, managers, red tape to go through to get anything done.",,5,5,5,5,5,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/10/2019, Default Processor/Data Analyst,"Raleigh, NC",Current Employee ,Great Company and culture - overall success will depend on who your direct report is,Less than a year,0,,,,5,5,5,2,5,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/13/2019, Operational Risk Consultant,"Minneapolis, MN",Current Employee ,A company of career development focus,More than 10 years,0,Benefits and development options are excellent,It is a large company and you can get lost in all of career and department options,Keep focusing on Developing and encouraging your team!,4,4,5,5,5,4
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/13/2019, Research/Remediation Analyst,,Former Employee ,Overall good company to work for,More than 8 years,0,"Generous time off, good benefits","Poor pay, difficult to move up. Even when you do move up, HR refuses to give you a proper raise. Yet, if they hire someone from outside the company into your role, they will pay that person much more than an internal hire. Makes no sense, you'd think they would care more about retaining their current employees/talent.
Yearly merit increases never exceeded 1.75%.",,4,4,5,4,4,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/13/2019, Vice President,"Austin, TX",Former Employee ,Great place to work with many benefits!!,More than 10 years,0,good benefits; opportunity for advancement; good incentive plans,None worth mentioning or worth worrying about.,,4,4,5,3,4,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/12/2019, Part Time Teller,"New Bern, NC",Current Employee ,Friend and Supportive Culture,Less than a year,0,"Promote from within, great training experience, and supportive management.",None that I have ran into so far.,,5,5,5,5,5,5
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/12/2019, Analytics Consultant,"Charlotte, NC",Former Employee ,Work Life Balance,More than 8 years,0,My group was like a family. I was able to really see work life balance,Listen more to your employees about being advanced / promoted.,,4,5,5,3,4,3
Wells Fargo,https://www.glassdoor.com/Reviews/Wells-Fargo-Reviews-E8876.htm,4/12/2019, Vice President,"San Francisco, CA",Former Employee ,This is a great place to work,More than 8 years,0,Coworkers/People are generally happy and supportive. Good benefits and pay compared to other banks.,Downsizing is occurring at a rapid rate. Its difficult to transition to other parts of the bank unless you have a very strong advocate.,,4,4,4,3,4,3
