Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,4/9/2019, Registered Representative,"Denver, CO",Former Employee ,Not for the faint hearted,Less than a year,0,Great training program if you want support in getting in the financial industry.,"Not upfront about fees you will incur while working there like paying for: rent, copies, certifications, breakfast each month.

You may think you have a flexible schedule and for the most part that is true. However, I went through a huge life event of losing my dad, and I was being called to come into the office the following week. Which if you don't work you don't get paid and neither does your partner/manager.

You are treated as a number or means to an end. And there is too much product pushing instead of doing what's right by the client.",Treat employees with empathy especially when something big is going on in their personal life. We are not just a number but human beings. When someone can't work be flexible and compassionate instead trying to meet your own goals.,2,3,1,2,1,1
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,4/2/2019, Corporate Vice President,"New York, NY",Current Employee ,"Good salary, but limited growth opportunities",More than 8 years,0,"This is a stable company that offers highly competitive salaries and excellent benefits. Being a mutual, it's also devoted to the well-being of its policy holders instead of shareholders.","Once you're in, it's very hard to get promoted. The company suggests that the best way to climb the ladder is to move across departments - the idea is that high level executives are well-rounded and better able to make holistic decisions. The reality, however, is that people get placed in roles they don't have the background, skills, or education to fulfill. The unfortunate result is insecure managers who are afraid to ask for help or rely on the existing teams who actually know what they're doing. The outcome is that leadership role are filled by incompetent outsiders instead of internal subject matter experts.","Cultivate better managers by encouraging high-performing subject matter experts to develop their leadership skills. This not only provides current employees with a path to career growth, but also creates common sense efficiency.",3,3,3,2,4,3
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/25/2019, Insurance Agent,"Seattle, WA",Former Employee ,Selling life insurance in many forms,Less than a year,0,"You can make good money if you work hard. You should be good at talking and convincing people. It is even harder than selling a tangible product, because people do not like to plan for their death. But smart people do plan, and there are many smart people. Business attire, customer service and you can work whenever or wherever you want. No boss, basically.","it is like you run your own small business. Lots of expenses, customer service nerve-breaking sometimes. If you stop working, money also stops. If quality of your service drops, people cancel plans, and you need to pack back the commission you earned. Feels like non-stop work. But again it depends. Stressful if you don't like sales job, or not good at talking to people.",Do not rush to transfer candidates to full time . Make the pre-training longer and make sure newer agents have mentors.,3,,,,,
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/14/2019, Partner,,Current Employee ,An opportunity to do good for others and also help develope myseld,More than 3 years,0,Everyone at New York Life want to help you to be successful and they really care.,"Not exactly related but I do not like how busy the traffic near the office can be at certain times, but we do live in Atlanta",,5,4,5,5,5,
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/14/2019, Insurance Agent,,Current Employee ,Agent with New York Life,More than a year,0,Great Company to work for. They provide many resources.,In the first three years you can only sell New York Life products.,"I have a good experience with management so far, except our managing partner has changed 3 times since I became an agent 2 years ago.",4,5,4,5,4,4
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/25/2019, Agent,"Bellevue, WA",Current Employee ,World's worst job,More than 3 years,0,"flexibility in schedule, pay reflects effort put forth, always have office support if needed","NO BASE PAY, no base pay, no base pay, company forces agents to pay unjustified monthly fees (pretty sure MAP fees are illegal)","Honesty in how much new hires should expect to get paid-- NOBODY is paid to what the compensation model leads new hires to believe AND THE MANAGERS KNOW IT.
Charging agents for using the MAP is a scam that needs to be exposed. Forcing agents to pay $700/yr should be illegal.
Monday meetings are draining morale as of late",2,4,3,2,1,4
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/6/2019, Insurance Agent,"Atlanta, GA",Current Employee ,How The Best Can Be Better,Less than a year,0,New York Life has some of the greatest products in the industry. The products are tailored to fit needs across all walks of life and the policies to deal with real issues offering real world meaniful solutions.,In the struggle to become the Best we sometimes forget that in most cases we have gone from bad to good. There is a lack of real world sympathy in some cases. Sales in itself almost force or drive a sales person to take a it either pays me or it doesnt approach. Often times if it doesnt pay we throw it away. The only issue with that is technically we are throwing away people.,"Quality over quanity. There is no real reason that i can see that a new hire cannot trigger within 30 days. Partners have to take full resposibility for the lives that they are taking into their hands. "" No one is cut out to be sales person"" Frank Bettger How I Raised Myself from A Failure To Success in Sales. With That being said. The recruitment phase is done in a mass herd type of way. This does not allow your process to be as effective as it could and should be. The training is not consistent with the demands of the business. I feel it should be an everyday three to four hour event. With the Partners going out with the new hires in the evening. Once a person understands what it takes it may make them more successful and give less turnover. Also resulting in career agents and a decline in cancellations larger policies because trust and understanding is higher on all levels.",4,3,5,5,5,2
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/27/2019,,,Former Employee ,AARP Foundation Employee,,0,"Inspiring goals
Pay is high compared to other NGOs
Decent benefits","Depending on the unit cut throat, it’s to watch your back all the time.
Nepotism
Difficult to advance based on merit alone
I’d suggest applicants do due diligence on the units they’ll join. Don’t take the job unless you are sure what you are getting into.",Seek transparency,2,,,,,
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/27/2019, Marketing,,Former Employee ,Great culture and people .,More than a year,0,I have lasting friendships today from my time at NYLIM,The pay is below par and the structure and management could use improving.,,3,4,5,3,2,2
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,2/28/2019, Insurance Sales Agent,"San Antonio, TX",Former Employee ,No Salary / 100% Commission,Less than a year,0,Solid AAA+ Rated Company and 3rd largest mutual insurance company.,No salary. 100% commission from Day 1.,"The (skilled) labor market is shrinking with many ""boomers"" retiring. Need to be more competitive and offer $24K-$36K salary base + commission.",5,5,5,5,2,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/8/2019,,,Current Employee ,Great Company For Growth,More than 5 years,0,Great company if you want to be able to control how high up in the career ladder you get.,There really are no downsides. Bad place if you are not a hard worker.,,5,5,5,5,5,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/9/2019, Agent/Financial Service Professional,"Charleston, SC",Current Employee ,Great company,More than 10 years,0,Offers financial freedom. No ceiling on income. Full flexibility of schedule and time.,Takes time to grow your business. Patience is key.,,5,5,5,5,5,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,4/12/2019, Agent,,Current Employee ,Horrible Management,Less than a year,0,"Investing in future training program.
Commissions are pretty high.","Management claims they teach and guide you in their classes, but they really just waste your time 90% of the time.","They need to actually teach for more of their classes, instead of rambling most of the time.",1,4,2,2,3,1
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/7/2019, Insurance Agent,"Seattle, WA",Current Employee ,NYL is great company for the right person,Less than a year,0,"Flexible schedule, Great established company, Excellent products, Great training program",Building your own client base can be difficult,,4,2,4,5,4,4
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/5/2019, Financial Services Professional,"Atlanta, GA",Current Employee ,Great Company,More than a year,0,"Flexible hours with the ability to give yourself a raise at your own leisure.
Financial Strength
Promote within the company","Unstable income, you get paid based on your results, unfortunately, your efforts are not graded. only your results. You have to rely on client to pay their bills in order to get paid. Reversals are no fun.","Don't demean agents who haven't accomplished what you perceive is ""successful,"" If an agent has not made some level of ""Council,"" MP lectures every single week on how you are really subpar in his eyes, regardless of your efforts. Building up and tearing down in the same breath is not a recipe for success, nor is it productive for the agent. Maybe the hiring practices should be evaluated.",4,5,4,5,5,3
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/6/2019, Partner,"Atlanta, GA",Current Employee ,It's a Businesspersons Opportunity,More than 10 years,0,"If you are looking to be an entrepreneur, this is for you. Systematic approach","If you are not looking to be an entrepreneur, this is not for you",Not everyone is an entrepreneur. Those who are will thrive here better than anywhere because of your unqualified support,5,5,5,5,5,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/7/2019, Insurance Agent,"Tysons, VA",Former Employee ,"Fantastic company, authentic in nature.",More than a year,0,"Management is on your side and WANT you to succeed. You have to want it for yourself more than they do to be successful. You set your own hours, your own pay, you truly are your own boss here. The real question is: how good are you at being your own boss?","Commission-only pay. Not surprising or a bad thing, but I learned I'm just not good at selling even though I really do believe in what NYL sells. I still tell people about it today! If you can cinch the buy-in, this is a career without limitations!","I love, LOVE that you are so supportive of your teams and willing to put yourself out there. My only advice is when there's a new agent who thinks they got this without you...don't let them go that route until you've sat in with them at least 3 times. Some are just too headstrong to realize they actually need the support.",5,5,5,5,5,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/4/2019, Advisor,"Healdsburg, CA",Current Employee ,So happy I said yes...,More than a year,0,"Strong leadership, upward mobility, fantastic training, great beginning income.","Much to learn, cumbersom recruiting process takes to long to get going fast.","Make it easier to hire, to much up front time consuming stuff. Almost did go through with it because so hard to get through process.",5,5,5,5,4,5
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/14/2019, Agent,"Melville, NY",Current Employee ,Sales Agent,Less than a year,0,"Flexible schedule, potential upside and helping people with planning",Difficult to develop significant traction and acquire new clients,,3,4,3,2,3,3
New York Life,https://www.glassdoor.com/Reviews/New-York-Life-Reviews-E2915.htm,3/3/2019, Life Insurance Agent,"San Jose, CA",Former Employee ,Not bad if you have a passion to sell,Less than a year,0,"Great training and managers. Lots of incentives to sell and rewards to reap. Definitely a great career for people with outgoing personalities, high social and persuasive skills. Managers are promoted from the bottom up so you will have experienced individuals to help you on your path.","Pure commission
Depending on your manager, they may excessively push you to sell more to your friends and family
Benefits are expensive",,5,2,5,5,2,5
