Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,11/28/2017,,,Current Employee ,Underwriter,,0,Benefits are the only pro to working at the company,"Upper management does not listen
Business structure changes and no consistency within company. There is no teamwork and while underwriters have authority - underwriting is not consistent",,1,3,1,1,3,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/20/2017, Underwriter Associate,"Los Angeles, CA",Former Employee ,Underwriter Associate,More than 3 years,0,"Great benefits, laid back environment, friendly co-workers, politics were minimal at the associate level, flex time on start times and flexible PTO, company does best to train employees, minimal micro-managing, plenty of opportunity to participate in off-work community service events, great view of the mountains and Pacific ocean from the office, clean facilities, world-class office, plenty of training opportunities, Management does its best to accommodate and assist line employees, reasonable pay increases for hard-working employees, listens to employees, quality of accounts, brand-name recognition. Company supports educational and designation goals (advanced degrees, ARM,CPCU designations), Supportive team members,","Constant change in internal structure and systems which is costly financially and the time it takes for an associate to train and adjust to new system or workflow, systems can be redundant, extremely slow to promote and find upward opportunities, local offices have less control over what they can or can't write, constant leadership and structural change",,5,4,5,3,5,5
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/14/2017,,,Current Employee ,Underwriter,,0,"Company is very structured, top management seems leading to the right direction shows positive impact. PTO days are generous, early leave Friday during summer.",Company rather hire from outside than promote within organization.,Provide more opportunity to growth for talents within organization,4,4,3,2,4,3
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/6/2017,,,Former Employee ,Good place to work,,0,Good people and good salaries,They could be more flexible with hours.,,4,3,4,4,4,4
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/29/2017, Vice President,"Schaumburg, IL",Former Employee ,Vice President,More than 10 years,0,Large company environment .,Where to begin. Tough to survive in this mix-master unless you are a real suck-up to management. Does not value diversity of opinion. The Swiss are a real piece of work. Not really all that smart but forceful in their presentation. It's so large that I think there is little management can do to damage or improve the firm. Culture in Schaumburg is horrible. Lot's of turn-over of senior management. Lack of direction - who do they want to be today? Lot's of people heading to meetings or looking for something to do. Pretty negative folks who really don't like change. It's feels a bit like a government job.,Management doesn't stick around long enough to have an impact - pointless to provide advice as they will have moved on before any real impact.,1,2,1,1,3,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/22/2017,,,Former Employee ,Claims,,0,Great people in the trenches performing the day-to-day work. Sense of teamwork. Good benefits.,"Non-transparent management. Managers only give lip service to employee engagement and performance trumps strategy. Hit the numbers or hit the road mentality. Your IDP is given lip service with no help by managers to get to you to your career goal. Stagnant company that is not positioned to move forward and be profitable. HR is not your friend. IT is way behind the times. Company says they are competitive, but proof is in the numbers 3 to 5 years from now. High performers are not recognized or rewarded.","Be honest with your employees. If you sell to the customer and market that Zurich values employee engagement then live what you sell and truly value your employees. Cronyism has to end or the Peter Principle will continue to harm this once great company under the leadership of Jim Schiro. Promote high performers in the company, not ""yes"" men/women. Reward feedback and stop punishing dissent or other ideas. The strategy of shrinking to be profitable will hurt in the long run as your competition will gobble up your once loyal customers. Show loyalty to long-term productive employees and stop pushing them out of the door and replacing them with inexperienced but way cheaper persons.",1,3,1,1,4,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,8/23/2017, Market Facing Underwriter,"New York, NY",Former Employee ,Corporate Trainwreck,More than 5 years,0,Still have deep pockets and some level of corporate clout -- not what it once was and declining every day,"The Swiss/Germans are inflexible ego maniacs and as a result their management style is not yielding (and all underlings must be yes-men). This approach is OK when all is well but when things go wrong -- they double down on their faulty thinking (because they cant be wrong). This eventually leads to wholesale management changes, instability and a miserable experience for all involved (employees and customers).","Hire experts, hire leaders -- NOT ""yes-men"". And stop with the phoney charity work! if the company wants to give to charity - they should. Stop making employees to your charity work for you.",1,1,1,1,3,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,6/19/2017,,,Former Employee ,underwriting service specialist,,0,lots of learning opportunities and room for growth,"management hierarchy, too many conference calls and meetings",,4,4,4,4,3,3
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,7/10/2017, Premium Auditor,,Former Employee ,RUN AWAY... Save yourself from disgrace,,0,"Nice health, life, dental and vision benefits",Everything else. RUN AWAY FROM THIS COMPANY.,"Listen to your employees. Get rid of middle and top management that know nothing about the industry or the actual duties being performed. They make rules and procedures that are completely nonsense and do not apply to this type of work, such as lien manufacturing, and cross selling insurance products. Auditors are auditors and every insured is unique. Management does not realize this after how many years in business. They expect a 15 hour audit to take 3 hours...according to their algorithm (obviously produced by a non-auditor). They do NOT care about their employees, instead they are condescending and deliberately malicious, lying to downgrade you at every review. There is no respect for employees otherwise they would listen to them and run the business based on reality, not college textbook methods and overzealous methodology that does not work for the underwriting and auditing departments. PERIOD.",1,1,1,1,3,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,6/16/2017, Senior Risk Manager,"Lake Zurich, IL",Current Employee ,Senior Risk Manager,More than 10 years,0,"Flexible, challenging job, good package","Too much restructuring, constant changes, insecure managers, micromanagers, disconnected management, poor HR management","Focus on human capital, motivate employees to give their best. Empower employees and instil a sense of certainty and reduce politics",3,2,3,3,4,3
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,6/4/2017,,,Current Employee ,They mean well but have a long way to go,,0,"Room for movement within the company
Sr. Leadership is open to networking
Flex work opportunities so you're not tied to the office every day","Compensation for performance is severely lacking
Leadership makes decisions that don't seem well thought out for the people it truly affects within the company
Communication channels are terrible
HR dept is a joke",Re-look into your compensation plans because people will keep leaving if you don't pay to retain talent!,3,4,3,4,2,2
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,6/8/2017,,,Former Employee ,A perfect place to keep expanding the global boys club,More than 5 years,0,Global and has the ability to be great,"They cover up diversity issues with ""public"" awards, there is such little diversity that the US management team tries to cover it by inviting the same few diverse people to internal & external meetings - it's all a facade.

Since the North American Executive team drove the US business off the cliff, the boys club will do anything to justify their existence driving unfair hiring practices from the oustide and from within the organization. While the Schaumburg team sits in their brand new shiny office space - while other employees are sitting on top of each other or don't even have a place to sit because of overcrowding because of consolidated office spaces to save $.","Need a new leadership team and a new message to inspire and lead the company again. A leadership team with experience in leading companies - not consulting contracts. It can't include the US CEO bragging about his personal shopper at Nordstrom's, or his new shiny Mercedes experience - completely disconnected from what's happening around him. It can't include the US CFO bragging about a new house with a membership to a golf club and feeling sad her kids will miss their old personal swimming pool. The damage has been done, but the US Executimes pretend they did not and do not continue to make bad decisions around the wrong models they forced UWs to use or the fact the culture became so internally focused, that so many high level leaders left market facing activities to a sales team.",1,1,1,1,1,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,5/19/2017,,,Former Employee ,Good company for train your professional career!,,0,"Great Company for first steps in your professional career, not only as an employee but also as a Manager. In general, has good practices in the market and good business knowledge of their people.",Always working under pressure and people is not a priority. Too much focus on processes make a lot of bureaucracy on the decision making process.,,3,2,1,3,3,1
Zurich,https://www.glassdoor.com/Reviews/Zurich-Insurance-Group-Reviews-E582526.htm,4/29/2017,,,Current Employee ,Get out of the dark ages,,0,"People, benefits, early release Friday's during summer, flexible work, casual dress","Leadership, lack of innovation, not agile, lack of diversity, no opportunity to move up","Learn best practices from innovative, successful companies and try to apply to this company that is stuck in the dark ages",2,4,1,3,4,1
