Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,3/1/2019, Assistant,"Chicago, IL",Former Employee ,Bad management and clicky team,Less than a year,0,Good work life balance if they like you. Good vacation time. Nice consultants,"the assistant role is mindless. expenses and travel, no ability to be a partner to those you support. if you arent midwest caucasian, you will feel excluded, and the manager doesnt make new ideas feel welcome. its her way or she pushes you out.",diversify and talk to others,1,4,2,2,2,3
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/28/2019, Strategy Insights & Planning Associate,"San Francisco, CA",Former Employee ,Incredibly varied experience depending on team,More than a year,0,"You will be challenged, whether it is figuring out how to manage your professional development, dealing with difficult clients, balancing multiple projects. ZS will throw many issues your way, and many times you will need to solve them, though there will be people available to support you. This makes for great storytelling if you decide to leave or go to business school. While ZS doesn't have a super strong brand outside of pharma, the problem solving you learn will be transferrable.","Not everyone has your interests in mind. If you don't actively have conversations about promotions and projects, you'll be stuck where you don't want to be. Project experience is still driven primarily by staffing need. Because of the offshore team, you also might not get the extensive technical skills you want, such as in Excel or analytics, because it's just easier to hand it over to them, especially when things get busy.","Create more similar experiences for all associates. Everyone should be getting a diverse range of project experiences and have access to people who care about their development, not just the people lucky enough to get on a team where the manager actually cares.",3,2,4,4,3,3
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/9/2019,,,Current Employee ,Good place to start,,0,"Great networking
Lots of exposure","Long hours
Variation on growth potential",,4,,,,,
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,2/9/2019, Decision Analytics Associate,"Philadelphia, PA",Former Employee ,"Horrible hours, unhappy people, disproportionately low pay for work/time required",Less than a year,0,Nice office with free snacks,"-Multiple projects at once (I was on 3, and I knew someone who was on 5)
-Working 60 hour weeks but being guilted into recording 40 to 50
-Regularly stuck doing work until midnight, sometimes later, with meetings scheduled at 7:30 am the next morning
-After asking to take the evening off starting at 7pm for Halloween, my manager told me ""you can switch to part-time if you only want to work 40 hours per week, like one of our consultants who is going through chemotherapy"". This was literally the only time I ever asked if I could have the evening off.
-I was allowed to leave ""early"" once a week to catch a 6pm yoga class, but it was hugely frowned upon, and I was expected to be back online minutes after the class ended
-My bonus was affected by my low ratings that were clearly due to a personal issue my boss had with me or his unconscious bias against women (as the only woman on the team and the only one being treated badly by him, I couldn't tell which it was). When I brought it up with my ""personal development coach"", she told my boss what I said, and he told me he's been cold to me due to his mother dying. It's terrible that happened, but it's not an excuse to single out one person and treat them badly.
-Parents don't have time for their children, young people don't have time to date or make friends, everyone is miserable and overworked
-High turnover",Work to reduce unconscious bias against women. Stop promoting people who don't work well with others. Allow employees to have a life outside of work.,1,1,1,2,1,2
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/15/2019,,,Former Employee ,okay for learning,,0,"good atmosphere, lots of young people keep it lively",it has no work-life balance.,,3,,,,,
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/14/2019,,"Evanston, IL",Former Employee ,Associate Consultant,More than 5 years,0,"Tremendous work opportunities
Good learning curve
Additional benefits over package: Cabs, food, gym, etc","Poor work life balance
Preferential treatment by upper management during promotions","Please practice meritocracy, this bode well for the company in the future",3,1,3,4,4,2
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/30/2018, Manager,,Current Employee ,Technology practice at Los angeles,More than 8 years,0,"Fast paced tech consulting for LA area, new trends in data and analytics",Onshore offshore working model - longer days,,5,,,,,
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/10/2019, Associate,"Philadelphia, PA",Current Employee ,Interesting work & long hours,More than a year,0,,,,3,,,,,
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/26/2018, Businee Analyst,"Chicago, IL",Former Employee ,Good First Job,More than a year,0,"Laid back culture, easy to make friends",Not always full staffing which is annoying,,4,3,5,4,5,4
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/26/2018,,,Former Employee ,Business Operations Analyst,,0,"Good culture, good people, opportunity to learn a lot",Bad timing and unwanted emergency type style to getting work done. Can be more relaxed,,4,3,5,4,3,4
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,1/7/2019, Business Technology Analyst,"Los Angeles, CA",Current Employee ,Business Technology Analyst,,0,"Lot to learn, latest technology",Very very very less salary,,2,3,3,3,1,3
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/13/2018,,,Current Employee ,SF Focused,,0,"Diversity of issues
Focus on healthcare","Brand strongly associated with sales force issues
Analytics heavy not true management consulting",Align expectations with brand value,4,2,4,4,4,3
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/12/2018, Consultant,"Chicago, IL",Current Employee ,"Decent, but wouldn't stay long-term",More than a year,0,"Travel is generally low (except for non-healthcare work), work is flexible (accommodate appointments, WFH, etc.), pay is decent, raises around ~6%/year, regular promotion, culture is generally pretty good (fairly collegial, definitely not cut throat)","Very easy to get pigeonholed into one type or work and/or one client, long hours (though likely on par with other firms), no pay transparency, high turnover, leadership quality of the principals is highly variable (some are terrible to work with, uninterested in your personal commitments, not interested in personal growth, etc. - others are fantastic), opportunities outside of healthcare are much more limited and can be difficult to break into",,3,2,4,3,4,3
ZS Associates,https://www.glassdoor.com/Reviews/ZS-Associates-Reviews-E115506.htm,12/12/2018, Associate Consultant,"Chicago, IL",Current Employee ,Associate Consultant,More than 3 years,0,"Friendly, youthful environment, good growth potential (growing company), supportive culture","Long hours, average pay for the hours required, conservative promotions, unambitious leadership (not all, but some), lack of support for work life balance.","Your motto is treat people right, but instead you overwork your A/AC/Cs. Grow smart - look to hire ambitious team members and actually value them.",3,2,4,4,3,3
