Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/27/2019, Banking,"Akron, OH",Current Employee ,Amazing,More than 10 years,0,Best place to work in America,Nothing bad to say at alll,,5,5,5,5,5,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,4/12/2019, Communications Specialist,"Phoenix, AZ",Former Employee ,Chop Shop,,0,Umm...free food? Ping-pong? Being forced to cheer for the Cleveland Cavaliers?,"You'll notice a quick turnover rate and a generally poor idea of what leadership is. And, if you're not in certain cliques, expect to be passed up for promotions...a lot.",,2,1,1,3,3,4
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,4/11/2019, Compensation Analyst,"Detroit, MI",Former Employee ,"Plenty of opportunities for growth, generally lower than average pay.",More than 3 years,0,"Work life balance (if in a non-sales role)
Remote work options
Great offices in Detroit
Ability to find other career opportunities within family of companies
Empowerment and process improvement are strongly encouraged","Average/below average pay
“Failing up” employees who manage to move into positions they are not qualified for
Lack of accountability at all levels
Short sighted decisions by senior management
Often left figuring out how to do things on your own with little help",If you want to retain top talent do not seek to pay at/below average market pay.,3,4,4,5,2,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/23/2019, Mortgage Banker,,Current Employee ,Great To Work For,Less than a year,0,The culture is everything at QL,I have no cons to report,,4,3,3,5,3,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,4/4/2019, Software Developer,"Detroit, MI",Current Employee ,Underpaid but have opportunities to learn new techonology,More than 3 years,0,have opportunities to learn new technology,Employees are underpaid and overworked,,2,4,4,3,2,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/20/2019, Product Owner,"Detroit, MI",Former Employee ,Working at QL in IT,More than 5 years,0,"Flexible work life balance.
Family like culture among team members.
Ability to learn and grow.
Career advancement.","Compliance area difficult.
Communication between leaders and senior leadership poor.
Leadership and Sr Leadership has poor understanding of new roles with SAFe methodology.
Leaders don't hold team members with difficulty with time management and no self organization accountable.
Leader and team member on boarding is non existent for new and returning members.
Too green of leaders not held accountable.
Have programs for leadership that are corky and unrealistic to everyday leadership.
With the SAFe model, leadership doesn't understand their additional responsibility.
Working with legal stakeholders is difficult.
Legal team members are bullish, demanding and blow up scope.
Legal team members believe everything is a ""hair on fire"" situation and ""want it done yesterday"" even if they just mentioned it.
Leadership programs make it seem like their leaders believe in the culture, but in reality life that's not how it works.","Improve your communication.
Teach your new leaders, just because there are leadership programs doesn't mean they know how to lead.
Push back on legal stakeholders to really define their priority as everything cannot be done yesterday when they tell us the same day.
This leads to a very high anxiety, high strung, and tense relationship with them. You have allowed a legal team member to bully technology team members into doing their bidding. Team members are afraid to speak up and defend themselves against that and poor leaders. Leadership does not get rid of poor quality team members, it is almost as if they protect them. Which doesn't make sense because they are a waste of time, money, and sufficate the potential for hard working highly skilled team members to be hired.
Since Dan and Bill have not been directly overseeing the company anymore I'm afraid there has been a continued downward trend of the culture. After seven years the technology with compliance side has almost completely lost the culture except for a few leaders. Over the last three years I have seen more team members jump ship to get out of legal compliance area either warm transfer or getting jobs outside of QL. The area is toxic, the leadership is poor (albiet a fee leaders). There's no true sense of directional leadership except the bullying from legal business team members (really one specifically). I really enjoyed working for QL over the last seven years and only hope for the best that they can recover on the legal technology side the culture that has made QL who it is today.",4,4,2,4,3,1
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/18/2019, Mortgage Loan Officer,"Cleveland, OH",Former Employee ,Good Company to work for,More than a year,0,"Good compensation, great benefits, good culture.","Long hours, great deal of pressure",,4,3,5,4,4,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/16/2019, Mortgage Banker,"Cleveland, OH",Current Employee ,Great!,More than 3 years,0,Love the company! Will never work anywhere else! So much opportunity!,"Nothing, i love everything about working here",,5,5,5,5,5,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/14/2019,,,Former Employee ,"Good place, needs a bit of work",,0,"money is good, fun atmosphere","no room for growth, too flat",,4,,,,,
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/12/2019, Big Data Developer,"Detroit, MI",Current Employee ,One of best cultured companies in the country,Less than a year,0,,Haven't found any yet in the organization.,Nothing,5,5,5,5,3,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/13/2019, Mortgage Banker,"Cleveland, OH",Current Employee ,Committed to a Legacy of Excellence,More than a year,0,"Incredible work environment
Culture focused
Great Leadership
Competitive
Room to grow in your career
Best technology
Diversity
Endless Potential
Amazing Benefits
Flexible PTO","Working more hours in the beginning of your career to become excellent at what you do and efficient with your time, including weekends",Keep rewarding us with our hard work! I love the culture we have in Cleveland and I trust the company to always put us in the best spot to succeed on a team and personal level not just as a company. We are the They.,5,4,5,5,5,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/13/2019, MOrtgage Loan Originator,"Phoenix, AZ",Former Employee ,Overall not bad!,More than a year,0,"Ability to make a lot of money, great company culture, great sales training.","No work life balance, they do micro manage you if you are not on pace.",Less Micro Management,4,2,4,4,4,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/12/2019, Mortgage Loan Officer,"Detroit, MI",Former Employee ,Great,More than a year,0,Resources for employees are great,"A bit over worked, but worth the money.",,5,2,5,5,5,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/11/2019,,"Cleveland, OH",Current Employee ,Rewarding Career!,,0,"Great leadership, people who care, beautiful office space, world-class training, support and the opportunity to learn and grow. Benefits start day 1.","You'll be pushed out of your comfort zone, but just to get better.",,5,5,5,5,5,5
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/25/2019, Marketing,"Detroit, MI",Former Employee ,Meh,More than 3 years,0,"Great benefits, some of the people were nice. Looks good on your resume. I learned a lot about the industry.","Toxic leadership in marketing. Your success at QL is based on your relationship with your leader and how much schmoozing you're willing to do. Tons of cliques and popularity contests. Leadership does not listen its employees and when they do, the response and/or action is halfhearted. HR does nothing and nobody is held accountable. They also do not care how you would like to shape your career, it's more about what they want you to do. The majority of leadership is white, male, and 40+. Not one African-American or other minority. Tons of threatening rude e-mails. Lots of expectations but no formal training or explanations. People are often held accountable for things they knew nothing about and when the fires come burning down, everyone is standing around confused and somehow, it's your fault, then ding there goes your bonus or raise. Pay is extraordinarily low.","Stop scheduling so many meetings for leadership to pontificate for hours on action items that could've been an e-mail. Create a culture where team leaders are able to develop better working relationships with their team by actually spending time with them and not drive by one on ones that aren't valuable. Hire more minorities and if you choose not to, stop boasting about diversity and inclusion just because there's a diversity and inclusion team - there's literally no diversity. Hold your directors more accountable for the team as they set the tone. If there's an absentee director, don't you think that's also a reflection of how the team operates? Also, stop peddling the ""I went to bat for you"" to buy loyalty. It doesn't work.",2,1,1,2,2,1
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/22/2019, Account Resolution Specialist,"Detroit, MI",Former Employee ,Poor Leadership,More than a year,0,"Working downtown
Lots of perks
Growth opportunities","They promote diversity, but ageism is apparent.
Average age of a QL employ is 30. Many who haven’t had the life skills to lead.
Favoritism.","Look for leaders who are truly deserving and capable.
Account Resolution is a mix of some very good leaders with some really awful ones.",3,4,2,4,4,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/7/2019, Senior Mortgage Banker,"Detroit, MI",Former Employee ,"Lots of work, lots of money",More than 3 years,0,"Lots of money, cool downtown offices",Stress even when you're not at work,,4,,,,,
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/17/2019, Mortgage Underwriter,,Former Employee ,Don't let them fool you!!,More than 5 years,0,"Lunch, dinner, snacks, fun work environment!","long hours, office politics, can fire you for any little thing",,3,3,5,3,4,3
Quicken Loans,https://www.glassdoor.com/Reviews/Quicken-Loans-Reviews-E7856.htm,3/19/2019, Mortgage Loan Officer,"Detroit, MI",Former Employee ,great starting job.,More than a year,0,you can make a lot of money,long hours. Management doesn't care about you Cult like atmosphere,,3,,,,,
